BackendTime,servoVoltage,ch0sens,ch1sens,ch2sens,ch3sens,ch4sens,ch5sens,flowmeter,Of,FuelFlowCalc,oxAngle,fuelAngle,system_status,system_time
1740321429462.9434,5.943531513214111,0.782492458820343,0.9488002061843872,1.1499210596084597,1.0091463327407837,34.04418182373047,682.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160363
1740321429483.6467,5.914191246032715,0.7903223037719727,0.9491585493087769,1.1667274236679075,1.010377287864685,34.04477310180664,669.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160384
1740321429504.2566,5.9519147872924805,0.7932069897651672,0.9619693756103516,1.1550453901290894,1.009533405303955,34.04439926147461,665.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160403
1740321429525.2903,5.981255054473877,0.7849470973014832,0.9712504744529724,1.1599905490875244,1.010801911354065,34.03596115112305,683.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160424
1740321429547.6394,5.96029806137085,0.7913615107536316,0.9522402882575988,1.1566938161849976,1.010108470916748,34.039344787597656,660.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160445
1740321429567.9238,5.9519147872924805,0.7969516515731812,0.96859872341156,1.164057731628418,1.0123553276062012,34.012901306152344,653.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160466
1740321429587.1272,5.96029806137085,0.7959303855895996,0.963277280330658,1.1599010229110718,1.0130057334899902,34.064449310302734,690.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160486
1740321429609.0117,5.9519147872924805,0.7896772623062134,0.9547845125198364,1.1527878046035769,1.011054515838623,34.02053451538086,677.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160507
1740321429627.7583,5.9519147872924805,0.7965933084487915,0.964656949043274,1.165562868118286,1.0115652084350586,34.025638580322266,660.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160529
1740321429650.2075,5.943531513214111,0.7937803268432617,0.9603209495544434,1.1612268686294556,1.0123122930526731,34.038917541503906,661.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160549
1740321429671.376,5.9519147872924805,0.7989225387573242,0.9608226418495178,1.1577867269515991,1.0084421634674072,34.078853607177734,660.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160571
1740321429692.0415,5.985446929931641,0.7957332730293274,0.9604822397232056,1.1588976383209229,1.0097483396530151,34.03042221069336,680.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160591
1740321429712.923,5.96029806137085,0.7896772623062134,0.9646390080451964,1.1529849767684937,1.0109578371047974,34.046226501464844,677.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160611
1740321429732.6814,5.9519147872924805,0.7953211665153503,0.9715192317962646,1.1551707983016968,1.0101407766342163,34.03622817993164,675.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160632
1740321429753.4202,5.930956840515137,0.7889247536659241,0.9704262614250184,1.168519139289856,1.0086572170257568,34.05590057373047,685.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160654
1740321429774.1467,5.96029806137085,0.798958420753479,0.9777902364730836,1.1719592809677124,1.0089421272277832,34.03950881958008,699.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160673
1740321429794.369,5.972872257232666,0.7898922562599182,0.9789907336235046,1.1688058376312256,1.010866403579712,34.023433685302734,645.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160693
1740321429814.7502,5.570489406585693,0.7827074527740479,0.9822874665260316,1.1695404052734375,1.0110437870025637,34.041282653808594,642.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160714
1740321429834.7063,6.56387186050415,0.7821341156959534,0.9653915166854858,1.1610655784606934,1.0088937282562256,34.029991149902344,658.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160734
1740321429856.354,5.943531513214111,0.7839616537094116,0.9793132543563844,1.1453880071640017,1.0102965831756592,34.049556732177734,660.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160755
1740321429873.031,5.96029806137085,0.7798407077789307,0.963205635547638,1.1653478145599363,1.0096300840377808,34.03262710571289,694.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160773
1740321429892.96,5.981255054473877,0.7994779944419861,0.9650869369506836,1.15952467918396,1.0103987455368042,34.04434585571289,679.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160794
1740321429915.4854,5.943531513214111,0.7947836518287659,0.9715012907981871,1.1722100973129272,1.012258529663086,34.02558517456055,699.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160815
1740321429934.857,5.9519147872924805,0.801592230796814,0.9671653509140016,1.1647027730941772,1.0123122930526731,34.02768325805664,683.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160836
1740321429956.8794,5.9519147872924805,0.7934219837188721,0.9761956334114076,1.1599726676940918,1.0114684104919434,34.01209259033203,683.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160858
1740321429978.931,5.943531513214111,0.8020939230918884,0.9875909686088562,1.158790111541748,1.0128713846206665,34.0,694.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160878
1740321429997.4143,5.96029806137085,0.8028643727302551,0.9726300835609436,1.1682862043380735,1.012527346611023,34.009891510009766,685.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160898
1740321430017.9023,5.671084880828857,0.801628053188324,0.9738305807113647,1.1590230464935305,1.0106836557388306,34.00774002075195,684.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160919
1740321430039.3284,5.96029806137085,0.7957870364189148,0.9627218842506408,1.1657599210739136,1.0128713846206665,34.01827621459961,668.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160940
1740321430059.0645,6.002212524414063,0.7948374152183533,0.9858530163764954,1.160617709159851,1.0108503103256226,34.01564025878906,673.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160960
1740321430079.767,5.943531513214111,0.8031331300735474,0.973060131072998,1.172245979309082,1.013048768043518,34.01300811767578,665.0,0.0,-0.9812649488449096,0.0,0,0,65537,5160981
1740321430099.9873,5.943531513214111,0.7913435697555542,0.9690287113189696,1.1706334352493286,1.010543942451477,34.01601791381836,666.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161001
1740321430121.9172,5.96029806137085,0.7934578061103821,0.9713221192359924,1.1601877212524414,1.0139517784118652,34.030799865722656,669.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161022
1740321430140.8245,5.985446929931641,0.7939057350158691,0.9813916087150574,1.1568551063537598,1.0121349096298218,33.99849319458008,675.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161043
1740321430163.1428,5.868084907531738,0.8127725720405579,0.9699962735176086,1.1704005002975464,1.0130916833877563,34.033809661865234,681.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161064
1740321430183.4,5.943531513214111,0.8048352599143982,0.962130606174469,1.1670857667922974,1.0109846591949463,34.02246856689453,698.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161084
1740321430204.1638,5.9519147872924805,0.7998363375663757,0.983129620552063,1.1716188192367554,1.0123176574707031,34.00505065917969,694.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161104
1740321430228.0913,5.96029806137085,0.7850725650787354,0.9771990180015564,1.171403884887695,1.01238214969635,34.00655746459961,680.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161126
1740321430246.931,5.96029806137085,0.7942820191383362,0.9673445224761964,1.168447494506836,1.012984275817871,34.00876235961914,681.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161148
1740321430268.098,5.96029806137085,0.8028284907341003,0.9660007357597352,1.169916749000549,1.0090066194534302,33.99258041381836,690.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161167
1740321430289.139,5.96029806137085,0.8001946806907654,0.9610018134117126,1.1690925359725952,1.0107213258743286,34.01472854614258,668.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161188
1740321430309.6985,5.977063655853272,0.8042081594467163,0.9722538590431212,1.164398193359375,1.0110814571380615,34.02880859375,720.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161209
1740321430330.4873,5.96029806137085,0.7929919362068176,0.9724688529968262,1.168537139892578,1.011135220527649,34.017791748046875,668.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161229
1740321430354.8108,5.972872257232666,0.790071427822113,0.9787936210632324,1.1703826189041138,1.0129787921905518,34.024024963378906,698.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161250
1740321430383.1433,5.96029806137085,0.79564368724823,0.9905831813812256,1.1636815071105957,1.012269377708435,33.99510955810547,683.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161274
1740321430397.5256,5.96029806137085,0.7935115694999695,0.9904218912124634,1.1722638607025146,1.0126886367797852,34.02316665649414,661.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161296
1740321430413.9954,5.9519147872924805,0.7927590608596802,0.9735618233680724,1.1645952463150024,1.0128068923950195,34.02751922607422,712.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161313
1740321430435.1875,5.96029806137085,0.7989046573638916,0.9799403548240662,1.1638785600662231,1.012398362159729,34.03547668457031,637.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161334
1740321430456.52,5.985446929931641,0.7886201739311218,0.964621126651764,1.1710096597671509,1.012946605682373,34.02682113647461,674.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161355
1740321430477.755,5.96029806137085,0.7989404797554016,0.965660274028778,1.1651148796081543,1.013661503791809,34.03171157836914,686.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161376
1740321430496.67,5.96029806137085,0.7907522916793823,0.9731138944625854,1.1711171865463257,1.0119467973709106,34.01214599609375,677.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161396
1740321430518.6577,5.9519147872924805,0.7869001030921936,0.9844734072685242,1.154705047607422,1.011667251586914,34.01295471191406,657.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161417
1740321430540.6775,5.9519147872924805,0.776472270488739,0.9739022254943848,1.16703200340271,1.011909246444702,34.00257873535156,667.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161438
1740321430560.153,5.943531513214111,0.795984148979187,0.9830579161643982,1.1632156372070312,1.011581301689148,34.00908279418945,663.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161459
1740321430581.1711,5.9519147872924805,0.794461190700531,0.9782023429870604,1.1678204536437988,1.0128767490386963,33.992313385009766,663.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161480
1740321430601.818,5.977063655853272,0.8052294254302979,0.9725404977798462,1.161101460456848,1.0122638940811155,34.02601623535156,688.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161501
1740321430622.8784,5.96029806137085,0.7996034026145935,0.9714475870132446,1.1521786451339722,1.0112749338150024,34.020477294921875,658.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161521
1740321430644.01,5.96029806137085,0.7858429551124573,0.9788294434547424,1.1592917442321775,1.0122047662734983,34.00284957885742,670.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161542
1740321430664.138,5.9519147872924805,0.7883334755897522,0.977109432220459,1.1621227264404297,1.009920358657837,33.99048614501953,660.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161563
1740321430684.6538,5.977063655853272,0.7932428121566772,0.9824845790863036,1.1674262285232544,1.0116727352142334,34.017520904541016,695.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161584
1740321430706.0388,5.926765441894531,0.7981342077255249,0.9694229364395142,1.1557979583740234,1.0117318630218506,34.00650405883789,673.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161604
1740321430726.235,6.500999927520752,0.8106045722961426,0.9709458947181702,1.1575000286102295,1.0127261877059937,34.0003776550293,667.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161626
1740321430747.192,5.96029806137085,0.804638147354126,0.97379469871521,1.154525876045227,1.012194037437439,34.013221740722656,669.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161646
1740321430764.592,6.89080810546875,0.8084903359413147,0.9775394201278688,1.151354432106018,1.0146559476852417,33.97962951660156,670.0,0.0,-0.9812649488449096,0.0,0,0,65537,5161665
