BackendTime,servoVoltage,ch0sens,ch1sens,ch2sens,ch3sens,ch4sens,ch5sens,flowmeter,Of,FuelFlowCalc,oxAngle,fuelAngle,system_status,system_time
1740243175647.5305,6.002212524414063,1.0710315704345703,1.0445857048034668,1.2634267807006836,1.0508630275726318,34.465328216552734,702.0,0.0,,,0,0,65537,799588
1740243175668.974,5.985446929931641,1.0719094276428225,1.0427402257919312,1.267601490020752,1.0496320724487305,34.43345260620117,634.0,0.0,,,0,0,65537,799609
1740243175691.086,5.985446929931641,1.0784313678741455,1.0423818826675415,1.270987868309021,1.050771713256836,34.47274398803711,667.0,0.0,,,0,0,65537,799630
1740243175711.1091,5.943531513214111,1.0775712728500366,1.0476137399673462,1.28195321559906,1.05047607421875,34.467262268066406,673.0,0.0,,,0,0,65537,799651
1740243175730.5088,5.993829727172852,1.0788434743881226,1.0379204750061035,1.2723137140274048,1.051088809967041,34.46903610229492,685.0,0.0,,,0,0,65537,799671
1740243175751.1045,5.993829727172852,1.0747761726379397,1.03161358833313,1.2565823793411257,1.0489925146102903,34.475433349609375,670.0,0.0,,,0,0,65537,799692
1740243175774.5728,5.893233776092529,1.065100908279419,1.0387088060379028,1.2682106494903564,1.0500729084014893,34.493385314941406,659.0,0.0,,,0,0,65537,799713
1740243175796.2043,5.993829727172852,1.0738445520401,1.0423102378845217,1.2687660455703735,1.0500568151474,34.497039794921875,689.0,0.0,,,0,0,65537,799733
1740243175816.164,6.215978622436523,1.0747582912445068,1.0366841554641724,1.2689094543457031,1.0506588220596311,34.4913444519043,669.0,0.0,,,0,0,65537,799755
1740243175838.6465,5.993829727172852,1.0650113821029663,1.042919397354126,1.2707728147506714,1.050605058670044,34.48220443725586,666.0,0.0,,,0,0,65537,799775
1740243175858.5486,5.993829727172852,1.076478362083435,1.03616464138031,1.2777247428894043,1.0509544610977173,34.48161315917969,676.0,0.0,,,0,0,65537,799795
1740243175879.031,6.006403923034668,1.064921736717224,1.0270267724990845,1.2660605907440186,1.0487935543060305,34.469573974609375,673.0,0.0,,,0,0,65537,799816
1740243175900.0715,5.985446929931641,1.0618937015533447,1.0430985689163208,1.263964295387268,1.04984712600708,34.45103073120117,660.0,0.0,,,0,0,65537,799837
1740243175923.9004,5.993829727172852,1.0706552267074585,1.0350896120071411,1.271059513092041,1.0489871501922607,34.44721221923828,671.0,0.0,,,0,0,65537,799860
1740243175941.8904,5.985446929931641,1.070780634880066,1.03912091255188,1.258051514625549,1.048841953277588,34.46360778808594,664.0,0.0,,,0,0,65537,799878
1740243175961.7788,5.981255054473877,1.0703506469726562,1.029660701751709,1.2782084941864014,1.0486807823181152,34.451622009277344,655.0,0.0,,,0,0,65537,799900
1740243175983.8357,5.981255054473877,1.0697593688964844,1.039801836013794,1.271937370300293,1.0501266717910769,34.48301315307617,664.0,0.0,,,0,0,65537,799920
1740243176004.5366,6.006403923034668,1.0787359476089478,1.040500521659851,1.27234947681427,1.0514596700668335,34.455169677734375,670.0,0.0,,,0,0,65537,799941
1740243176023.8533,5.985446929931641,1.081315994262695,1.0336562395095823,1.2649855613708496,1.0492074489593506,34.48139953613281,652.0,0.0,,,0,0,65537,799962
1740243176042.6963,5.993829727172852,1.076406717300415,1.0434390306472778,1.26231586933136,1.0460630655288696,34.48569869995117,664.0,0.0,,,0,0,65537,799981
1740243176062.6855,5.993829727172852,1.0748120546340942,1.0359495878219604,1.2533572912216189,1.0514596700668335,34.48747253417969,640.0,0.0,,,0,0,65537,800001
1740243176083.064,6.006403923034668,1.072267770767212,1.0426148176193235,1.2643226385116575,1.0506802797317505,34.4913444519043,680.0,0.0,,,0,0,65537,800023
1740243176104.148,6.006403923034668,1.0669106245040894,1.043779373168945,1.2665443420410156,1.0485355854034424,34.4752197265625,661.0,0.0,,,0,0,65537,800043
1740243176124.2866,5.981255054473877,1.077822208404541,1.0397659540176392,1.2600045204162598,1.0492182970046997,34.4652214050293,683.0,0.0,,,0,0,65537,800063
1740243176146.874,5.993829727172852,1.0722140073776243,1.0429731607437134,1.2694289684295654,1.0488526821136477,34.467960357666016,658.0,0.0,,,0,0,65537,800083
1740243176167.308,6.0273613929748535,1.0744178295135498,1.0408588647842407,1.2709161043167114,1.0478476285934448,34.48306655883789,661.0,0.0,,,0,0,65537,800105
1740243176189.3232,5.993829727172852,1.057271122932434,1.0365408658981323,1.2757896184921265,1.0488044023513794,34.48387145996094,678.0,0.0,,,0,0,65537,800126
1740243176209.5708,5.930956840515137,1.056106448173523,1.0489574670791626,1.28967547416687,1.0473369359970093,34.463714599609375,675.0,0.0,-0.9792999625205994,7.759309639254752e-09,0,0,65537,800147
1740243176230.848,5.993829727172852,1.0695085525512695,1.0388163328170776,1.2899800539016724,1.0469391345977783,34.4693603515625,670.0,0.0,,,0,0,65537,800168
1740243176248.9692,5.981255054473877,1.068487286567688,1.0419518947601318,1.2746070623397827,1.0475788116455078,34.485591888427734,639.0,0.0,,,0,0,65537,800189
1740243176272.4443,5.993829727172852,1.0757975578308103,1.0537234544754028,1.274911642074585,1.0471863746643066,34.471885681152344,644.0,0.0,-0.9896950721740724,1.558426454550954e-08,0,0,65537,800210
1740243176294.6155,6.685425281524658,1.0664985179901123,1.0549956560134888,1.269984483718872,1.0468155145645142,34.48231506347656,671.0,0.0,-0.9907912015914916,1.7433107402098358e-08,0,0,65537,800232
1740243176310.784,6.002212524414063,1.072429060935974,1.0472732782363892,1.2747862339019775,1.046820878982544,34.46511459350586,673.0,0.0,-0.9608415961265564,4.099730777085142e-09,0,0,65537,800250
1740243176334.3083,5.993829727172852,1.064688801765442,1.0532575845718384,1.2750729322433472,1.0490247011184692,34.498653411865234,658.0,0.0,-0.9871713519096376,1.2540434468633066e-08,0,0,65537,800273
1740243176355.0713,6.006403923034668,1.067698955535889,1.043331503868103,1.2844436168670654,1.0488097667694092,34.47833633422852,651.0,0.0,,,0,0,65537,800294
1740243176375.8457,5.993829727172852,1.0720348358154297,1.0613383054733276,1.2806988954544067,1.0474337339401243,34.495697021484375,656.0,0.0,-0.9929325580596924,2.272862786867336e-08,0,0,65537,800315
1740243176396.5269,6.568063259124756,1.0693652629852295,1.0652084350585938,1.267261028289795,1.0489978790283203,34.49612808227539,651.0,0.0,-0.9934447407722472,2.4541064291838666e-08,0,0,65537,800335
1740243176416.5305,5.985446929931641,1.063130021095276,1.0607291460037231,1.2706831693649292,1.0487667322158811,34.47527313232422,667.0,0.0,-0.9923707246780396,2.108161112346352e-08,0,0,65537,800356
1740243176437.6863,5.985446929931641,1.0714256763458252,1.0524154901504517,1.2714357376098633,1.0471702814102173,34.46183395385742,679.0,0.0,-0.988495945930481,1.3959691180787104e-08,0,0,65537,800376
1740243176459.188,5.993829727172852,1.0633091926574707,1.057934045791626,1.268300175666809,1.0487667322158811,34.4710807800293,673.0,0.0,-0.9912849068641664,1.845505970266004e-08,0,0,65537,800399
1740243176479.2737,5.993829727172852,1.0745970010757446,1.061750411987305,1.2666159868240356,1.04837965965271,34.4693603515625,644.0,0.0,-0.9927863478660583,2.2288062950792664e-08,0,0,65537,800418
1740243176498.67,5.972872257232666,1.0654771327972412,1.0660864114761353,1.2664905786514282,1.0483421087265017,34.45167541503906,668.0,0.0,-0.9937384128570556,2.5675792159063352e-08,0,0,65537,800438
1740243176520.0923,5.993829727172852,1.064921736717224,1.0517168045043943,1.2810393571853638,1.049992322921753,34.46489715576172,672.0,0.0,-0.9798826575279236,8.004305662723254e-09,0,0,65537,800460
1740243176540.621,5.981255054473877,1.0719990730285645,1.0570560693740845,1.2838523387908936,1.049325704574585,34.45441818237305,680.0,0.0,-0.9905043840408324,1.69470624200585e-08,0,0,65537,800480
1740243176560.3938,5.985446929931641,1.064957618713379,1.054225206375122,1.2845690250396729,1.0465145111083984,34.425445556640625,659.0,0.0,-0.9905177354812622,1.6925486789887145e-08,0,0,65537,800501
1740243176582.7534,5.985446929931641,1.056034803390503,1.0652084350585938,1.2865220308303833,1.047025203704834,34.41705703735352,666.0,0.0,-0.9938221573829652,2.5991415242287985e-08,0,0,65537,800521
1740243176602.2842,6.002212524414063,1.0629687309265137,1.0613741874694824,1.2721165418624878,1.0456706285476685,34.470218658447266,635.0,0.0,-0.9933609366416932,2.4154244826490867e-08,0,0,65537,800541
1740243176623.3235,5.993829727172852,1.077965497970581,1.0618937015533447,1.2703965902328491,1.04985249042511,34.4345817565918,668.0,0.0,-0.9923878908157348,2.1150931672764276e-08,0,0,65537,800562
1740243176644.1794,6.035744667053223,1.06633722782135,1.0467716455459597,1.2957853078842163,1.0481431484222412,34.44581604003906,664.0,0.0,,,0,0,65537,800583
1740243176666.0627,5.985446929931641,1.0646350383758545,1.044549822807312,1.2818814516067505,1.0463263988494873,34.45479202270508,645.0,0.0,,,0,0,65537,800604
1740243176682.7593,5.985446929931641,1.076621651649475,1.0619654655456543,1.2836374044418335,1.047702431678772,34.437538146972656,682.0,0.0,-0.9930201768875122,2.301973545115743e-08,0,0,65537,800623
1740243176704.7368,6.044127464294434,1.075474977493286,1.0473986864089966,1.279158115386963,1.0466972589492798,34.485107421875,701.0,0.0,-0.9685555696487428,5.104882738748984e-09,0,0,65537,800644
1740243176723.4,5.981255054473877,1.0733965635299685,1.0535264015197754,1.286289095878601,1.0478099584579468,34.47726058959961,671.0,0.0,-0.9889736175537108,1.4573281248431158e-08,0,0,65537,800664
