BackendTime,servoVoltage,ch0sens,ch1sens,ch2sens,ch3sens,ch4sens,ch5sens,flowmeter,Of,FuelFlowCalc,oxAngle,fuelAngle,system_status,system_time
1740308591955.503,5.943531513214111,0.9149007797241212,0.9734363555908204,1.1942662000656128,1.0140807628631592,32.54316711425781,653.0,0.0,-0.9812649488449096,0.0,0,0,65537,510353
1740308591977.9512,5.943531513214111,0.9121773838996888,0.9740634560585022,1.195914626121521,1.013537883758545,32.56525802612305,648.0,0.0,-0.9812649488449096,0.0,0,0,65537,510375
1740308591996.9524,5.9519147872924805,0.9026274681091307,0.9634743928909302,1.2000534534454346,1.015349268913269,32.552574157714844,673.0,0.0,-0.9812649488449096,0.0,0,0,65537,510394
1740308592018.3242,5.9519147872924805,0.902484118938446,0.9642806649208068,1.199032187461853,1.0148333311080933,32.55208969116211,670.0,0.0,-0.9812649488449096,0.0,0,0,65537,510416
1740308592037.358,5.930956840515137,0.8970731496810913,0.9629189372062684,1.1937286853790283,1.0141130685806274,32.55106735229492,671.0,0.0,-0.9812649488449096,0.0,0,0,65537,510435
1740308592056.3804,5.981255054473877,0.8994919657707214,0.9636715054512024,1.1860601902008057,1.0154407024383545,32.522151947021484,679.0,0.0,-0.9812649488449096,0.0,0,0,65537,510454
1740308592078.785,5.9519147872924805,0.9016957879066468,0.9665203094482422,1.186095952987671,1.0148547887802124,32.52849197387695,656.0,0.0,-0.9812649488449096,0.0,0,0,65537,510476
1740308592096.5764,5.981255054473877,0.8987573385238647,0.971572995185852,1.1903423070907593,1.0136454105377195,32.54133987426758,671.0,0.0,-0.9812649488449096,0.0,0,0,65537,510495
1740308592120.361,5.977063655853272,0.9088805913925172,0.9724688529968262,1.171081304550171,1.0118554830551147,32.56192779541016,667.0,0.0,-0.9812649488449096,0.0,0,0,65537,510517
1740308592138.2598,5.9519147872924805,0.9111560583114624,0.9652302861213684,1.1877264976501465,1.010920166969299,32.57090377807617,673.0,0.0,-0.9812649488449096,0.0,0,0,65537,510536
1740308592160.8762,5.96029806137085,0.9144707918167114,0.9773960709571838,1.1830142736434937,1.0124843120574951,32.511722564697266,644.0,0.0,-0.9812649488449096,0.0,0,0,65537,510558
1740308592179.675,5.9519147872924805,0.9078413844108582,0.9757118821144104,1.179412841796875,1.012419819831848,32.546875,641.0,0.0,-0.9812649488449096,0.0,0,0,65537,510577
1740308592202.1587,5.943531513214111,0.9102243781089784,0.9797611832618712,1.182709574699402,1.012650966644287,32.50505828857422,648.0,0.0,-0.9812649488449096,0.0,0,0,65537,510599
1740308592222.4185,5.981255054473877,0.9119444489479064,0.9742605686187744,1.1925103664398191,1.013725996017456,32.520267486572266,667.0,0.0,-0.9812649488449096,0.0,0,0,65537,510619
